,image,label
2946,"[[[31 41 33]
  [36 37 32]
  [39 29 28]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[22 31 26]
  [31 32 27]
  [42 32 31]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[19 28 23]
  [29 29 27]
  [42 32 33]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[23 24 29]
  [33 26 34]
  [39 21 35]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 [[20 21 23]
  [34 27 34]
  [43 25 37]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 [[16 18 17]
  [35 29 33]
  [48 31 41]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]]",0
2947,"[[[26 29 38]
  [34 30 44]
  [42 29 47]
  ...
  [ 2  0  3]
  [ 1  0  0]
  [ 1  0  0]]

 [[35 38 43]
  [34 31 40]
  [34 22 36]
  ...
  [ 2  0  3]
  [ 1  0  0]
  [ 1  0  0]]

 [[33 37 36]
  [33 31 34]
  [35 24 32]
  ...
  [ 2  0  3]
  [ 1  0  0]
  [ 1  0  0]]

 ...

 [[22 21 29]
  [35 25 36]
  [49 29 41]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[27 26 34]
  [35 25 36]
  [44 24 36]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[35 34 42]
  [36 26 37]
  [38 18 30]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  4]]]",0
2948,"[[[44 40 37]
  [43 33 34]
  [42 23 27]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[29 25 24]
  [39 29 30]
  [52 33 39]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 21 22]
  [37 26 30]
  [50 33 41]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[22 24 19]
  [35 32 27]
  [41 30 24]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[18 19 21]
  [35 31 30]
  [45 34 32]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[14 15 19]
  [34 29 33]
  [48 36 38]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]]",0
2949,"[[[28 34 32]
  [36 32 31]
  [42 28 25]
  ...
  [ 0  0  2]
  [ 1  1  3]
  [ 0  0  2]]

 [[34 40 38]
  [35 31 30]
  [36 22 21]
  ...
  [ 0  0  2]
  [ 1  1  3]
  [ 0  0  2]]

 [[33 38 41]
  [35 30 34]
  [37 22 25]
  ...
  [ 0  0  2]
  [ 1  1  3]
  [ 0  0  2]]

 ...

 [[17 22 16]
  [31 26 23]
  [45 28 34]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 28 21]
  [32 27 24]
  [41 24 30]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[31 36 29]
  [32 27 24]
  [35 19 22]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
2950,"[[[41 42 44]
  [38 33 37]
  [33 21 31]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[26 28 27]
  [35 30 34]
  [43 32 40]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 25 24]
  [34 29 33]
  [45 34 42]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[26 27 29]
  [33 27 31]
  [38 21 29]
  ...
  [ 0  0  0]
  [ 1  1  3]
  [ 0  0  2]]

 [[20 21 23]
  [31 25 29]
  [42 25 33]
  ...
  [ 0  0  2]
  [ 1  1  3]
  [ 0  0  2]]

 [[11 12 14]
  [30 24 28]
  [47 30 38]
  ...
  [ 0  0  2]
  [ 1  1  3]
  [ 0  0  2]]]",0
2951,"[[[29 25 22]
  [40 30 31]
  [52 33 39]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 [[37 36 34]
  [39 29 30]
  [39 22 28]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 [[39 39 37]
  [37 28 31]
  [35 18 26]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[23 34 30]
  [28 29 31]
  [34 25 30]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[24 34 35]
  [28 29 33]
  [33 23 32]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[24 34 35]
  [28 29 34]
  [33 23 34]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
2952,"[[[47 49 46]
  [39 35 34]
  [35 23 25]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[26 28 25]
  [41 37 36]
  [51 39 41]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[22 24 23]
  [39 35 36]
  [52 40 44]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[29 32 37]
  [32 29 38]
  [30 17 34]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[22 25 30]
  [31 28 37]
  [34 21 38]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[14 17 22]
  [30 27 36]
  [40 27 44]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]]",0
2953,"[[[34 36 35]
  [39 33 37]
  [45 28 38]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[42 44 43]
  [40 34 38]
  [38 21 31]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[38 40 37]
  [38 32 34]
  [39 22 32]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[20 21 26]
  [32 25 33]
  [46 28 40]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 23 31]
  [33 26 34]
  [45 27 39]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[26 26 34]
  [34 27 35]
  [44 26 38]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]]",0
2954,"[[[31 41 33]
  [35 36 31]
  [38 28 29]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[25 35 27]
  [30 31 26]
  [37 27 28]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[19 29 21]
  [27 28 23]
  [36 26 27]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[17 27 28]
  [31 32 34]
  [34 25 30]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[14 24 25]
  [29 30 34]
  [35 26 31]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[10 20 21]
  [27 28 32]
  [36 27 32]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 1  0  0]]]",0
2955,"[[[22 11 19]
  [38 20 32]
  [48 23 44]
  ...
  [ 0  0  2]
  [ 1  1  1]
  [ 0  0  0]]

 [[36 26 27]
  [47 30 38]
  [52 28 44]
  ...
  [ 0  0  2]
  [ 1  1  1]
  [ 0  0  0]]

 [[44 37 29]
  [55 41 40]
  [58 37 44]
  ...
  [ 0  0  2]
  [ 1  1  1]
  [ 0  0  0]]

 ...

 [[54 67 57]
  [71 77 67]
  [72 68 59]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]

 [[65 78 68]
  [79 85 73]
  [75 71 62]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]

 [[71 85 72]
  [84 90 78]
  [78 74 65]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]]",0
2956,"[[[28 29 24]
  [38 29 32]
  [44 23 38]
  ...
  [ 0  0  2]
  [ 1  1  3]
  [ 0  0  2]]

 [[22 22 20]
  [36 27 32]
  [48 27 44]
  ...
  [ 0  0  2]
  [ 1  1  3]
  [ 0  0  2]]

 [[25 25 27]
  [40 30 39]
  [55 33 54]
  ...
  [ 0  0  2]
  [ 1  1  3]
  [ 0  0  2]]

 ...

 [[59 68 73]
  [76 77 82]
  [87 77 86]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[45 55 57]
  [70 71 75]
  [88 81 89]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[42 52 53]
  [69 70 74]
  [88 81 88]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",0
2957,"[[[12 14 26]
  [25 18 34]
  [43 25 51]
  ...
  [ 0  0  2]
  [ 1  1  1]
  [ 0  0  0]]

 [[28 31 36]
  [38 32 44]
  [49 31 53]
  ...
  [ 0  0  2]
  [ 1  1  1]
  [ 0  0  0]]

 [[36 41 37]
  [44 39 43]
  [54 38 51]
  ...
  [ 0  0  2]
  [ 1  1  1]
  [ 0  0  0]]

 ...

 [[51 58 50]
  [73 73 65]
  [78 68 66]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[63 71 60]
  [82 82 72]
  [83 74 69]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[68 76 65]
  [87 87 77]
  [87 78 73]
  ...
  [ 0  0  2]
  [ 1  1  1]
  [ 0  0  0]]]",0
2958,"[[[33 34 38]
  [39 31 44]
  [45 25 53]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[36 38 33]
  [43 37 41]
  [51 32 51]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[22 26 11]
  [33 29 20]
  [48 31 37]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[57 61 62]
  [79 75 76]
  [77 64 71]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[43 47 48]
  [65 61 62]
  [82 69 76]
  ...
  [ 0  1  0]
  [ 0  1  0]
  [ 0  0  0]]

 [[50 54 55]
  [64 60 61]
  [94 81 88]
  ...
  [ 0  1  0]
  [ 0  1  0]
  [ 1  1  0]]]",0
2959,"[[[ 6 13  5]
  [23 23 23]
  [36 25 39]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[22 30 17]
  [34 35 30]
  [41 31 39]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[33 42 23]
  [44 46 35]
  [49 40 41]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[64 66 65]
  [78 75 70]
  [78 69 60]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[71 73 72]
  [85 82 77]
  [84 75 66]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[73 75 72]
  [85 82 75]
  [83 74 65]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
2960,"[[[32 28 42]
  [39 26 44]
  [46 22 48]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]

 [[23 22 30]
  [33 21 35]
  [45 21 43]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]

 [[25 25 25]
  [35 26 31]
  [49 28 43]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]

 ...

 [[55 59 62]
  [71 70 68]
  [84 77 71]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[40 44 43]
  [63 62 57]
  [87 80 70]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[41 47 43]
  [66 66 58]
  [90 84 72]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]]",0
2961,"[[[28 15 22]
  [39 18 35]
  [49 19 55]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[38 28 27]
  [44 26 38]
  [48 21 52]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[43 36 28]
  [50 35 38]
  [53 29 51]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[57 62 58]
  [70 69 65]
  [74 64 62]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  0  2]]

 [[65 69 70]
  [79 77 78]
  [78 68 69]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  0  2]]

 [[67 71 74]
  [83 81 84]
  [82 71 77]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  0  2]]]",0
2962,"[[[29 25 48]
  [36 21 50]
  [43 17 54]
  ...
  [ 1  1  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[18 16 30]
  [28 16 38]
  [42 19 48]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[26 27 31]
  [40 30 41]
  [58 36 57]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[50 55 48]
  [68 64 61]
  [81 69 73]
  ...
  [ 0  0  4]
  [ 0  0  0]
  [ 0  0  0]]

 [[41 46 39]
  [63 59 56]
  [84 72 76]
  ...
  [ 0  0  4]
  [ 0  0  2]
  [ 0  0  0]]

 [[54 59 52]
  [73 69 66]
  [89 77 81]
  ...
  [ 0  0  4]
  [ 1  1  3]
  [ 1  1  1]]]",0
2963,"[[[13 17  2]
  [25 21 18]
  [40 26 41]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[28 32 18]
  [35 31 28]
  [43 29 44]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[45 49 35]
  [51 45 45]
  [57 43 58]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[56 65 62]
  [73 74 66]
  [84 76 65]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[69 78 77]
  [83 84 78]
  [88 79 70]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[70 79 78]
  [83 84 79]
  [90 81 74]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]]",0
2964,"[[[39 29 30]
  [40 27 34]
  [41 27 42]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[35 24 28]
  [38 27 35]
  [43 29 46]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[38 29 32]
  [43 32 40]
  [49 36 53]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[63 64 66]
  [78 74 75]
  [87 76 80]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[46 48 47]
  [70 66 63]
  [90 80 79]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[45 47 44]
  [71 68 63]
  [91 81 79]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]]",0
2965,"[[[15 11 26]
  [29 15 38]
  [43 22 55]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[32 29 38]
  [41 28 45]
  [49 29 54]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[42 41 39]
  [49 38 44]
  [55 37 51]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[64 66 63]
  [80 77 70]
  [72 64 53]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 1  0  0]]

 [[69 74 68]
  [86 83 74]
  [80 72 59]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 1  0  0]]

 [[71 76 69]
  [85 85 73]
  [79 71 58]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 1  0  0]]]",0
2966,"[[[35 34 40]
  [40 33 40]
  [47 32 39]
  ...
  [ 0  0  2]
  [ 0  0  4]
  [ 0  0  4]]

 [[22 22 24]
  [30 24 26]
  [43 28 31]
  ...
  [ 0  0  2]
  [ 0  0  4]
  [ 0  0  4]]

 [[22 25 18]
  [32 27 23]
  [47 33 32]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  4]]

 ...

 [[53 60 66]
  [74 75 80]
  [79 73 83]
  ...
  [ 0  0  0]
  [ 0  1  0]
  [ 0  0  0]]

 [[37 47 39]
  [68 70 65]
  [84 80 79]
  ...
  [ 0  0  0]
  [ 0  1  0]
  [ 0  0  0]]

 [[39 50 34]
  [72 76 62]
  [90 87 80]
  ...
  [ 0  0  0]
  [ 0  1  0]
  [ 0  0  0]]]",0
2967,"[[[17  9 22]
  [30 16 33]
  [46 24 47]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[37 30 38]
  [44 30 43]
  [53 32 51]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[46 42 43]
  [51 40 46]
  [57 39 51]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[58 64 52]
  [76 76 64]
  [78 71 63]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[67 74 66]
  [83 83 75]
  [81 74 68]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[73 80 72]
  [87 88 80]
  [85 77 74]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",0
2968,"[[[26 31 34]
  [34 29 33]
  [41 26 31]
  ...
  [ 0  0  0]
  [ 0  1  0]
  [ 0  1  0]]

 [[19 24 27]
  [29 24 28]
  [42 27 32]
  ...
  [ 0  0  0]
  [ 0  1  0]
  [ 0  1  0]]

 [[22 28 28]
  [34 30 31]
  [48 33 38]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  1  0]]

 ...

 [[61 63 58]
  [80 77 72]
  [74 64 63]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]

 [[46 48 43]
  [67 64 59]
  [79 69 67]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]

 [[53 56 49]
  [66 63 56]
  [90 80 78]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]]",0
2969,"[[[16 15 21]
  [29 19 28]
  [43 25 37]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 [[31 31 33]
  [40 31 36]
  [48 31 39]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 [[37 38 32]
  [46 38 36]
  [57 38 42]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[57 61 62]
  [75 74 72]
  [76 68 66]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[68 72 71]
  [85 84 80]
  [84 76 73]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  1  0]]

 [[72 77 73]
  [92 91 86]
  [91 83 80]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  1  0]]]",0
2970,"[[[32 31 39]
  [42 30 40]
  [51 29 42]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  1  0]]

 [[26 25 33]
  [36 26 35]
  [49 29 41]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  1  0]]

 [[27 27 35]
  [39 29 38]
  [53 33 45]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[60 63 52]
  [80 78 66]
  [85 75 66]
  ...
  [ 0  0  0]
  [ 0  1  0]
  [ 0  0  0]]

 [[46 50 33]
  [73 72 54]
  [88 78 66]
  ...
  [ 0  0  0]
  [ 0  1  0]
  [ 0  0  0]]

 [[52 57 35]
  [80 79 59]
  [96 87 72]
  ...
  [ 0  0  0]
  [ 0  1  0]
  [ 0  0  0]]]",0
2971,"[[[11 17 29]
  [25 22 41]
  [43 28 57]
  ...
  [ 0  0  2]
  [ 1  1  1]
  [ 0  0  0]]

 [[22 29 35]
  [31 29 42]
  [42 28 51]
  ...
  [ 0  0  2]
  [ 1  1  1]
  [ 0  0  0]]

 [[27 36 31]
  [35 35 37]
  [45 33 45]
  ...
  [ 0  0  2]
  [ 1  1  1]
  [ 0  0  0]]

 ...

 [[55 63 76]
  [67 68 72]
  [77 73 61]
  ...
  [ 0  0  2]
  [ 1  1  1]
  [ 0  0  0]]

 [[64 72 85]
  [73 75 74]
  [80 77 62]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[74 82 93]
  [79 84 80]
  [83 80 61]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
2972,"[[[39 35 34]
  [41 35 39]
  [44 32 46]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[30 26 25]
  [35 29 33]
  [42 30 44]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[30 26 23]
  [36 30 32]
  [46 34 46]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[58 60 57]
  [79 76 69]
  [84 77 67]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[39 44 37]
  [69 69 59]
  [82 78 66]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[42 48 38]
  [75 75 63]
  [88 85 70]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 1  1  0]]]",0
2973,"[[[13 16 25]
  [21 14 30]
  [38 19 47]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 [[29 32 37]
  [33 27 39]
  [45 27 51]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 [[36 40 39]
  [41 36 42]
  [51 34 52]
  ...
  [ 1  1  3]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[57 66 63]
  [79 80 75]
  [80 71 66]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]

 [[65 74 73]
  [88 89 84]
  [88 79 74]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]

 [[69 78 77]
  [90 90 88]
  [88 78 76]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  1  0]]]",0
2974,"[[[26 27 22]
  [29 25 24]
  [33 23 31]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[21 22 17]
  [25 21 20]
  [30 20 28]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[21 22 17]
  [25 21 20]
  [30 20 28]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[58 69 73]
  [82 84 83]
  [69 66 59]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 39 52]
  [71 75 76]
  [72 66 52]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[17 34 54]
  [64 68 69]
  [74 66 45]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",0
2975,"[[[19 20 12]
  [25 22 17]
  [30 21 24]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[18 19 11]
  [24 21 16]
  [30 21 24]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[19 20 12]
  [25 22 17]
  [31 22 25]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[67 51 64]
  [89 79 70]
  [92 89 54]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]

 [[70 54 57]
  [82 72 60]
  [77 73 46]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]

 [[79 66 60]
  [82 75 59]
  [66 66 42]
  ...
  [ 1  2  0]
  [ 1  1  0]
  [ 0  0  5]]]",0
2976,"[[[17 20 11]
  [22 21 17]
  [28 24 25]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[18 21 12]
  [23 22 18]
  [29 25 26]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[20 23 14]
  [25 24 20]
  [31 27 28]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[40 57 75]
  [60 68 70]
  [71 68 59]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 41 65]
  [63 69 69]
  [69 64 45]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[13 29 55]
  [57 61 60]
  [68 61 35]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
2977,"[[[13 18 21]
  [20 19 25]
  [30 20 29]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[20 26 26]
  [26 24 29]
  [34 24 32]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[21 27 25]
  [27 25 26]
  [35 24 30]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[57 54 47]
  [79 81 57]
  [82 89 45]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]

 [[54 48 52]
  [72 69 62]
  [67 70 49]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]

 [[67 58 75]
  [78 72 84]
  [68 66 69]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]]",0
2978,"[[[22 24 11]
  [28 25 16]
  [34 26 23]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 25 12]
  [28 25 18]
  [34 26 24]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 25 14]
  [29 26 19]
  [34 26 24]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[61 60 66]
  [78 67 63]
  [76 56 47]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[22 18 45]
  [71 56 61]
  [85 63 49]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[31 24 68]
  [67 51 62]
  [80 59 38]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]]",0
2979,"[[[20 24 10]
  [27 22 16]
  [37 21 22]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[21 24 13]
  [27 22 16]
  [37 21 24]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[22 25 14]
  [29 24 20]
  [38 22 25]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[46 45 53]
  [80 80 68]
  [94 96 56]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  2]]

 [[50 50 52]
  [69 69 59]
  [74 72 47]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  2]]

 [[68 68 68]
  [72 69 64]
  [69 62 52]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  2]]]",0
